,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
LRRC38,3.667262327883325e-05,0.48727911985679084,9.721715e-05,0.4070184879519819,0.33663366336633666,3.660737809040241e-05,0.492622979659094,0.4323850792691026,0.3897726708216943
METTL18,3.3290136517607164e-05,0.4874159104509327,9.721715e-05,0.4737819435741273,0.46534653465346537,5.677828124369973e-05,0.492622979659094,0.4824663376518608,0.47809575478095756
PCDHB3,3.0402820902047467e-05,0.4875326770816031,9.721715e-05,0.42446269398223974,0.48514851485148514,5.635143470285375e-05,0.492622979659094,0.44492944861869993,0.49004900490049
GGPS1,2.906938473415239e-05,0.48758660325825076,9.721715e-05,0.47530512873818526,0.4752475247524752,4.402623968063765e-05,0.492622979659094,0.4835250546675333,0.4837945620147356
LRRC6,4.108301330221641e-06,0.4885961080625222,9.721715e-05,0.47795256016412574,0.504950495049505,6.280675163092019e-05,0.4932490294672915,0.4847389048317705,0.504950495049505
CAB39L,2.890248929107952e-06,0.4886453718589301,9.721715e-05,0.48529809267998414,0.4752475247524752,5.928824815780711e-05,0.4932490294672915,0.49069574588471604,0.4837945620147356
TRPC3,-3.2540296521316205e-05,0.4900784233152199,9.721715e-05,0.45478406790315834,0.45544554455445546,4.5715301798409206e-05,0.494529185989122,0.46905906109860207,0.47278084209805066
MRPS30-DT,-4.6032580123974984e-05,0.49062417741292796,9.721715e-05,0.47089357948813676,0.504950495049505,4.13673809669725e-05,0.49457695450487205,0.4801770015174746,0.504950495049505
MUL1,-4.7905915694457776e-05,0.49069995402949007,9.721715e-05,0.4799463401567507,0.48514851485148514,4.14168768550474e-05,0.49457695450487205,0.4862678218406795,0.49004900490049
PAG1,-4.7950981206837474e-05,0.4907017769382478,9.721715e-05,0.4582201180919723,0.4158415841584158,5.796465223896145e-05,0.49457695450487205,0.4715815966641224,0.44794425582594166
USP8,-5.001328791505224e-05,0.49078519785366803,9.721715e-05,0.4442427096810545,0.4158415841584158,4.587378989488593e-05,0.49457695450487205,0.4609920889115059,0.44794425582594166
PIKFYVE,-6.269164621100792e-05,0.49129804990915593,9.721715e-05,0.49119530433473896,0.42574257425742573,4.2529465100934185e-05,0.4949275183772558,0.4942753387837019,0.4532390783436044
PLXNC1,-9.05582531727315e-05,0.4924253309218546,9.721715e-05,0.4938808724834137,0.43564356435643564,6.208512212824729e-05,0.495896607172059,0.49603033727828627,0.45937809949712016
C8orf58,-0.00011569665520572901,0.4934423006851113,9.721715e-05,0.477013563701561,0.38613861386138615,4.672457012123571e-05,0.4965873539266467,0.48452371657035265,0.4258881770529995
CCDC148,-0.00013053928376584623,0.49404277712620137,9.721715e-05,0.4107819166680139,0.3564356435643564,5.662777907876718e-05,0.4966918000598539,0.43545786219224086,0.4036643754975724
NTPCR,-0.00013897560703597555,0.4943840848636071,9.721715e-05,0.47741736872732077,0.46534653465346537,7.007020337436193e-05,0.49686842699860007,0.48452371657035265,0.47809575478095756
PRAP1,-0.00015224197916827707,0.4949208097672373,9.721715e-05,0.4539627753566156,0.4752475247524752,5.395988740720767e-05,0.497074800569706,0.4684957484395381,0.4837945620147356
ANKRD18B,-0.00016717560163879478,0.49552499848530274,9.721715e-05,0.4467640492390811,0.42574257425742573,6.21081951701911e-05,0.4975150587201835,0.46264830780712574,0.4532390783436044
CAV1,-0.00018093358892843335,0.49608163213989964,9.721715e-05,0.472689453549906,0.46534653465346537,4.521849779171802e-05,0.4978033435396807,0.4816808290250401,0.47809575478095756
ALOX12B,-0.00018247506327182008,0.4961439990612151,9.721715e-05,0.4646245923635173,0.44554455445544555,4.37361893959703e-05,0.4978033435396807,0.47604978725770214,0.4658883455442093
RPIA,-0.00019775219302944067,0.4967621053766358,9.721715e-05,0.49603997058271376,0.504950495049505,4.8995884375075255e-05,0.49825687600464974,0.4970340386600338,0.504950495049505
JRKL,-0.00021924686957187561,0.49763178387002605,9.721715e-05,0.4539723802379124,0.504950495049505,7.703938788117048e-05,0.4989623501370582,0.4684957484395381,0.504950495049505
BBS9,-0.0002372888623732525,0.4983617750149152,9.721715e-05,0.49338706753127304,0.45544554455445546,5.414651253181763e-05,0.4990168671796712,0.49570033576484235,0.47278084209805066
RAB7B,-0.00025223981316765053,0.4989667047862837,9.721715e-05,0.4868460209175821,0.46534653465346537,6.272625160019765e-05,0.4991330824804438,0.49143272636364277,0.47809575478095756
COL24A1,-0.00026480703966591046,0.49947518868736507,9.721715e-05,0.464100919356604,0.4752475247524752,3.7407278167705466e-05,0.49947518868736507,0.4758565885075032,0.4837945620147356
C2orf40,-0.00030381210404499434,0.4989466214729968,9.721715e-05,0.4866427471173529,0.46534653465346537,5.6560364339452204e-05,0.4991330824804438,0.4913928782740016,0.47809575478095756
ZBTB11,-0.0003144092559050921,0.4985178503124915,9.721715e-05,0.4398193413946212,0.43564356435643564,5.472442458949147e-05,0.4990168671796712,0.45750971712339233,0.45937809949712016
SNRNP48,-0.0003157993014050691,0.4984616078242461,9.721715e-05,0.4437004706315872,0.4752475247524752,6.541219731944196e-05,0.4990168671796712,0.4607481522654073,0.4837945620147356
ARID1B,-0.00031959226808358127,0.49830814114774746,9.721715e-05,0.4688207434373439,0.4752475247524752,6.476975951640648e-05,0.4990168671796712,0.4788761089589419,0.4837945620147356
ASB2,-0.0003196988743737377,0.4983038277695626,9.721715e-05,0.4906945464332693,0.49504950495049505,4.201903910648074e-05,0.4990168671796712,0.4942753387837019,0.4970376555727862
TBC1D32,-0.00040659558237556557,0.49478802695482277,9.721715e-05,0.4757028373676774,0.504950495049505,4.288186939789411e-05,0.497074800569706,0.4837655973230618,0.504950495049505
DLGAP2,-0.00042809712909608826,0.4939181361726538,9.721715e-05,0.4779020819677709,0.44554455445544555,5.0709104829073e-05,0.4966918000598539,0.4847389048317705,0.4658883455442093
GALR1,-0.0004305340705618945,0.49381954627251984,9.721715e-05,0.49584880570936707,0.48514851485148514,3.945887838793232e-05,0.4966918000598539,0.4970084921911464,0.49004900490049
CCDC65,-0.000458331047923496,0.492695008582994,9.721715e-05,0.48855844673293114,0.39603960396039606,5.674842590815336e-05,0.49600168649294696,0.49274707911632964,0.43267254620582235
IGSF22,-0.0005819013552691934,0.48769674986250305,9.721715e-05,0.49468477070886235,0.46534653465346537,4.851860758687721e-05,0.492622979659094,0.49632275702174894,0.47809575478095756
AC091271.1,-0.0006182622825592233,0.48622633021331374,9.721715e-05,0.4761756163525116,0.44554455445544555,4.716360945852181e-05,0.49229800561591,0.4839266410862323,0.4658883455442093
UNK,-0.0006508781197095033,0.48490751905897295,9.721715e-05,0.4816952216173247,0.48514851485148514,5.421047314605797e-05,0.49129434555113777,0.48754577086773754,0.49004900490049
C8orf37,-0.0006795298501793913,0.48374913102927986,9.721715e-05,0.49793607782018545,0.4158415841584158,5.483540688860243e-05,0.49028628144859443,0.49830914546269184,0.44794425582594166
RBBP9,-0.0007327227604247023,0.4815989153893937,9.721715e-05,0.4548309362452778,0.44554455445544555,4.602981923318567e-05,0.4884370338634825,0.46905906109860207,0.4658883455442093
TDRD5,-0.0008003671379041613,0.4788653096496128,9.721715e-05,0.4942815221203505,0.45544554455445546,4.0804490507706464e-05,0.48615767477118055,0.4961005574978426,0.47278084209805066
NOC3L,-0.0008160541322646363,0.47823151310807765,9.721715e-05,0.4861775885345704,0.45544554455445546,5.121324960417023e-05,0.48590556415984937,0.49125387861357733,0.47278084209805066
RNF2,-0.0008250655342055841,0.47786745315116713,9.721715e-05,0.4996167708187921,0.4752475247524752,3.838142969513751e-05,0.48590556415984937,0.4996167708187921,0.4837945620147356
CEP162,-0.0008293764530326997,0.4776932988686693,9.721715e-05,0.47723665478146565,0.48514851485148514,4.616977229789959e-05,0.48590556415984937,0.48452371657035265,0.49004900490049
NPIPB11,-0.0008562940921261435,0.47660596659688487,9.721715e-05,0.4371938678759056,0.46534653465346537,4.905525042652994e-05,0.48517743460829815,0.4558851594117889,0.47809575478095756
PLGLB1,-0.0008666739333188771,0.47618672121781275,9.721715e-05,0.38129258402026556,0.3564356435643564,4.0195733961744365e-05,0.4850117624866986,0.4105806719529062,0.4036643754975724
TIE1,-0.0009120702704757407,0.47435346330216466,9.721715e-05,0.46411879265765144,0.42574257425742573,5.485464746192218e-05,0.4840865815915874,0.4758565885075032,0.4532390783436044
TENT2,-0.0009128925328120759,0.4743202624519816,9.721715e-05,0.4584819332905706,0.44554455445544555,4.2132017584311187e-05,0.4840865815915874,0.47168923178042244,0.4658883455442093
LAMA2,-0.0009153711326980428,0.4742201840076796,9.721715e-05,0.4010449990408231,0.46534653465346537,4.467105132206951e-05,0.4840865815915874,0.4278573958472508,0.47809575478095756
TCAP,-0.0009960975062917347,0.47096162022763904,9.721715e-05,0.37686595606778395,0.45544554455445546,5.196840822968145e-05,0.4818843317472432,0.4073827310702182,0.47278084209805066
BMP3,-0.001002159908970806,0.4707169837967527,9.721715e-05,0.43884251862768014,0.49504950495049505,4.5149525172525745e-05,0.48179834574897923,0.4572068046893913,0.4970376555727862
NDUFAF5,-0.001024843279862496,0.469801739397191,9.721715e-05,0.47369579043033316,0.44554455445544555,4.059078048460078e-05,0.48118990037267767,0.4824663376518608,0.4658883455442093
CEP170,-0.001028470048049528,0.4696554187027576,9.721715e-05,0.477387968462168,0.49504950495049505,6.0140550274989546e-05,0.48118990037267767,0.48452371657035265,0.4970376555727862
DLL4,-0.0010463087427785111,0.4689357828200116,9.721715e-05,0.49874102442483137,0.46534653465346537,3.576247657746248e-05,0.4807954027546257,0.4989073268671204,0.47809575478095756
AP003481.1,-0.0010539380280383444,0.4686280384867013,9.721715e-05,0.42586435797164557,0.4752475247524752,6.9556570109278e-05,0.4806441420376424,0.44624277817496916,0.4837945620147356
LINC02352,-0.0010562457005219535,0.4685349570249372,9.721715e-05,0.4146997344280723,0.46534653465346537,4.4903572724178765e-05,0.4806441420376424,0.4379089064710373,0.47809575478095756
SCOC-AS1,-0.0010752358772280605,0.4677690417477863,9.721715e-05,0.4300254000360055,0.504950495049505,4.434586775263643e-05,0.4800913873566058,0.4499742588447912,0.504950495049505
CCDC189,-0.0010810873842291486,0.4675330616106564,9.721715e-05,0.4636577641055364,0.48514851485148514,6.243817009373256e-05,0.4800134102778813,0.47578468668929985,0.49004900490049
HSPA1L,-0.0010894404210407274,0.4671962193278573,9.721715e-05,0.40243116371062176,0.4158415841584158,4.321337409330576e-05,0.4798317897923903,0.4289905178088626,0.44794425582594166
CCDC32,-0.0011303944633142015,0.4655450622343574,9.721715e-05,0.49103692154209133,0.48514851485148514,5.022733858359844e-05,0.47846357886367663,0.4942753387837019,0.49004900490049
TBC1D15,-0.001174673729085189,0.46376050903205635,9.721715e-05,0.4199469048534008,0.43564356435643564,4.8506669624108705e-05,0.4772157087431967,0.4421890558937474,0.45937809949712016
MIR34AHG,-0.0012068544510180378,0.4624640094402695,9.721715e-05,0.45816050493281546,0.42574257425742573,5.796036395575887e-05,0.4766032388597762,0.4715815966641224,0.4532390783436044
SNRNP40,-0.0012460202781641274,0.4608866325453701,9.721715e-05,0.4886408534570269,0.4752475247524752,4.636667966571922e-05,0.47563119973722406,0.49274707911632964,0.4837945620147356
ZNF208,-0.0012537687095275486,0.4605746418830019,9.721715e-05,0.4125001893857684,0.45544554455445546,5.989342018859478e-05,0.47563119973722406,0.43656041159820375,0.47278084209805066
MGAT3,-0.0012550431039150241,0.46052333069977847,9.721715e-05,0.43420991283711713,0.44554455445544555,6.180946169408622e-05,0.47563119973722406,0.4537198671234244,0.4658883455442093
ZNF124,-0.0012697654221615117,0.4599306110807437,9.721715e-05,0.4479642710040142,0.43564356435643564,4.9652546073422095e-05,0.47546238223371157,0.4634113148317388,0.45937809949712016
PRR11,-0.001323070315382415,0.45778531371381126,9.721715e-05,0.4447573701262372,0.48514851485148514,6.0735025619347213e-05,0.4734077701280365,0.4612070896573493,0.49004900490049
C8orf76,-0.0013344883208032858,0.45732594483955014,9.721715e-05,0.4191254731842876,0.42574257425742573,4.624579674485276e-05,0.47325899776428093,0.4418047855069792,0.4532390783436044
CDKN2AIPNL,-0.0013462807763166586,0.4568515709499371,9.721715e-05,0.47012107456083274,0.46534653465346537,4.262662545308497e-05,0.4731752294505449,0.4795522691882007,0.47809575478095756
PSPC1,-0.0013510695521416493,0.4566589508739114,9.721715e-05,0.4389185325018156,0.45544554455445546,5.076827926130291e-05,0.4731752294505449,0.4572068046893913,0.47278084209805066
CLHC1,-0.0013572225890299688,0.45641147075312066,9.721715e-05,0.48578684645604187,0.44554455445544555,3.816652935752624e-05,0.473128684263774,0.49102444048791294,0.4658883455442093
AL359258.2,-0.0013687648625909936,0.45594727685408526,9.721715e-05,0.36512507803839334,0.42574257425742573,5.540125029835164e-05,0.47281086434920694,0.3974283821874282,0.4532390783436044
MRPL44,-0.0013894759731544028,0.4551144923500308,9.721715e-05,0.4410356164901747,0.44554455445544555,4.205490656413958e-05,0.47211046924277056,0.4584569817985184,0.4658883455442093
LXN,-0.0013980104035413617,0.4547713838851372,9.721715e-05,0.4393642489025599,0.49504950495049505,3.361528223638335e-05,0.4719177280025637,0.4573534860193198,0.4970376555727862
ILF3-DT,-0.00140110261144962,0.45464707661365134,9.721715e-05,0.4220067537887319,0.39603960396039606,4.962100344016683e-05,0.4719177280025637,0.4431394524860618,0.43267254620582235
CYB5R4,-0.0014237818928980882,0.45373550225551024,9.721715e-05,0.38347830889114143,0.4158415841584158,5.3591609542646794e-05,0.4714951530192347,0.4121945276508149,0.44794425582594166
AC074032.1,-0.0014340486448704867,0.4533229187610543,9.721715e-05,0.4118073092924156,0.4752475247524752,5.627050359765245e-05,0.47122964528176126,0.4361048521733991,0.4837945620147356
YRDC,-0.0014596457709795175,0.45229448350891704,9.721715e-05,0.4699551713501489,0.504950495049505,4.603878042196104e-05,0.4703235530422014,0.4795460932144377,0.504950495049505
JAG2,-0.0014962764600440935,0.45082330269261717,9.721715e-05,0.3974036226431954,0.43564356435643564,6.525961681831022e-05,0.4691189414075101,0.4248791403883058,0.45937809949712016
LRRN1,-0.001496947106264214,0.45079637408371365,9.721715e-05,0.46278128371119936,0.48514851485148514,5.7905253182107375e-05,0.4691189414075101,0.4751347882045168,0.49004900490049
AMFR,-0.001498846656764081,0.4507201022337737,9.721715e-05,0.41291686956810025,0.40594059405940597,4.83565436351518e-05,0.4691189414075101,0.4366410323243922,0.439805627366637
CD302,-0.0015054179114398275,0.45045626347050105,9.721715e-05,0.4371557732312711,0.44554455445544555,5.2208572887820264e-05,0.4691189414075101,0.4558851594117889,0.4658883455442093
TCHP,-0.0015430171304942862,0.44894706279062097,9.721715e-05,0.341538851649168,0.36633663366336633,6.697465269118803e-05,0.467978175250821,0.38212651053842217,0.40931467448420816
LTK,-0.0015463118196465601,0.4488148516401131,9.721715e-05,0.4588146359766482,0.43564356435643564,4.0341804431663736e-05,0.467978175250821,0.4717079876387747,0.45937809949712016
AGBL4,-0.0015888830560272633,0.4471070453524026,9.721715e-05,0.38805715043228,0.42574257425742573,4.47448231743043e-05,0.4667088156079359,0.41637033308184546,0.4532390783436044
CCSER1,-0.001635832308558667,0.4452247465148196,9.721715e-05,0.4358822886760537,0.48514851485148514,4.224228340486586e-05,0.46520512097721406,0.4549919506013087,0.49004900490049
PRLHR,-0.0016403614440119799,0.44504322811042,9.721715e-05,0.40552365515990074,0.42574257425742573,2.8040334081020185e-05,0.46520512097721406,0.4315611796664428,0.4532390783436044
ZNF582-AS1,-0.001642449820217583,0.44495953417996265,9.721715e-05,0.46373147462650427,0.46534653465346537,4.824383534378156e-05,0.46520512097721406,0.47578468668929985,0.47809575478095756
R3HCC1L,-0.0016446297465468978,0.4448721738967095,9.721715e-05,0.4948337887506837,0.46534653465346537,4.520863127732799e-05,0.46520512097721406,0.49632275702174894,0.47809575478095756
LINC00323,-0.001663073426742633,0.4441331532250213,9.721715e-05,0.38345740877067125,0.44554455445544555,3.8120016022351524e-05,0.46520512097721406,0.4121945276508149,0.4658883455442093
AL117336.3,-0.001696986462412876,0.4427747989124313,9.721715e-05,0.4137041505599979,0.45544554455445546,0.00010302141603850062,0.4641771989740956,0.43701142664788506,0.47278084209805066
CCNYL1,-0.0017042072309450826,0.442485664194761,9.721715e-05,0.426352216047894,0.4752475247524752,5.6584643260375236e-05,0.46414580160289615,0.44659799167028,0.4837945620147356
CHMP7,-0.0017199801627246917,0.4418541896658731,9.721715e-05,0.3901191860626128,0.42574257425742573,4.857092372442199e-05,0.463645529554956,0.41813417584417234,0.4532390783436044
SYCE1,-0.0017476220952157332,0.44074789306325385,9.721715e-05,0.406958875327013,0.42574257425742573,4.679814311871234e-05,0.46297047590677926,0.4323850792691026,0.4532390783436044
ZBED3-AS1,-0.0017615705707095595,0.440189816483658,9.721715e-05,0.3545920639125655,0.39603960396039606,4.269311286220506e-05,0.4627082864229061,0.39075266528937636,0.43267254620582235
NUDT10,-0.0017713637091637728,0.4397980652836418,9.721715e-05,0.3526187995306717,0.3465346534653465,4.00667929188222e-05,0.4624585334212848,0.3890608306701049,0.396039603960396
ESPN,-0.0017768323879787393,0.43957932942173056,9.721715e-05,0.3908104269440292,0.49504950495049505,5.370954538022742e-05,0.4624356473962426,0.41857596602359426,0.4970376555727862
TCTE1,-0.0017983628778096773,0.43871833415950573,9.721715e-05,0.47528315624166967,0.46534653465346537,4.2737326011862445e-05,0.4621330767129625,0.4835250546675333,0.47809575478095756
NKAPD1,-0.0018117734111742076,0.43818219881643006,9.721715e-05,0.38030713119883264,0.3564356435643564,5.609556786862226e-05,0.4617304518613594,0.4098137189642593,0.4036643754975724
MACROD2,-0.0018154272719859215,0.4380361419293106,9.721715e-05,0.38698650506872434,0.39603960396039606,4.8717426793155885e-05,0.4617304518613594,0.4155187957072917,0.43267254620582235
NAGA,-0.0018484430153040362,0.43671677868716574,9.721715e-05,0.4182559428530307,0.42574257425742573,4.624949525847302e-05,0.4605097842043927,0.44119825195467377,0.4532390783436044
CDKN2C,-0.0018638828513316858,0.43610001809207644,9.721715e-05,0.4349905829467662,0.4752475247524752,4.733267359812235e-05,0.4600211161308823,0.45437734987475575,0.4837945620147356
NEURL1B,-0.0018731351335316596,0.4357305002270544,9.721715e-05,0.4125495889603025,0.43564356435643564,5.5675912835071486e-05,0.4597930005913342,0.43656041159820375,0.45937809949712016
CFC1,-0.0018904511974804999,0.43503908185166096,9.721715e-05,0.35667365699613784,0.3465346534653465,4.701708720249093e-05,0.45954832589964184,0.3919518452723603,0.396039603960396
SLCO2A1,-0.0019023411837912677,0.434564437841577,9.721715e-05,0.42028686666714465,0.45544554455445546,6.727743364254067e-05,0.4592086345631317,0.4422520519121129,0.47278084209805066
STXBP4,-0.0019345779832245858,0.4332780326576239,9.721715e-05,0.3655016354850381,0.38613861386138615,4.601085967790424e-05,0.4583336029523525,0.3974283821874282,0.4258881770529995
FILIP1L,-0.0019905293987973506,0.431046984004591,9.721715e-05,0.4198937656472238,0.46534653465346537,4.9628712722070144e-05,0.45685890615759395,0.4421890558937474,0.47809575478095756
GPR153,-0.002022293757390551,0.4297813619017095,9.721715e-05,0.40685644311645325,0.44554455445544555,4.759100444146408e-05,0.45592082238512327,0.4323850792691026,0.4658883455442093
MAMSTR,-0.0020802341711247175,0.42747464512260197,9.721715e-05,0.3594339628339367,0.36633663366336633,4.919824977958723e-05,0.4539553753514357,0.3935441240735374,0.40931467448420816
MIR137HG,-0.002083133314974743,0.4273592891781914,9.721715e-05,0.42990060077663095,0.46534653465346537,3.991364618370277e-05,0.4539553753514357,0.4499742588447912,0.47809575478095756
ARHGEF33,-0.0021150443157607283,0.42608997385869385,9.721715e-05,0.34402850909713045,0.4158415841584158,6.337468691909473e-05,0.45296595378316146,0.38360590179798,0.44794425582594166
TRBC1,-0.0021529380382877515,0.4245836803766574,9.721715e-05,0.4445360791836128,0.43564356435643564,3.078519188792328e-05,0.4518449950798057,0.46113701160125814,0.45937809949712016
PTGFR,-0.0022122492875318836,0.4222282475267275,9.721715e-05,0.4220054861319346,0.07920792079207921,2.28518324244791e-05,0.45029674460724584,0.4431394524860618,0.1337971635001338
XPC,-0.0022234833881350224,0.4217824171586142,9.721715e-05,0.42362075566377283,0.42574257425742573,4.8783437397010054e-05,0.4502371731158773,0.44454787386178746,0.4532390783436044
IREB2,-0.002228103498998466,0.4215990950217867,9.721715e-05,0.37696482048364194,0.36633663366336633,5.447773307205546e-05,0.4502371731158773,0.4073827310702182,0.40931467448420816
ARRDC4,-0.002241347917264144,0.42107366187768436,9.721715e-05,0.31604506487025397,0.3564356435643564,3.9446464812027126e-05,0.44986502337359435,0.3679220778466286,0.4036643754975724
MCM3AP-AS1,-0.0022711634062217326,0.41989133617499474,9.721715e-05,0.369300949703418,0.12871287128712872,4.161822207784731e-05,0.44892159961688677,0.40054332939633186,0.19492105697192638
SP1,-0.0023046548513084315,0.41856410358503787,9.721715e-05,0.4077423097966598,0.43564356435643564,4.400298988099289e-05,0.44824513249568426,0.4328474626291506,0.45937809949712016
ZBED8,-0.00232785640125612,0.41764519160694247,9.721715e-05,0.3348818008769934,0.3465346534653465,4.899560660214612e-05,0.44763686131505087,0.3783975151152468,0.396039603960396
AC007038.2,-0.0023777557158897026,0.4156704270652152,9.721715e-05,0.3609076145803525,0.38613861386138615,5.9005524397560445e-05,0.44615788235980164,0.3944661137057044,0.4258881770529995
SLC6A11,-0.0023809963297541353,0.4155422528714342,9.721715e-05,0.40272295972065353,0.46534653465346537,4.2168509441058816e-05,0.44615788235980164,0.4290372440205826,0.47809575478095756
OLR1,-0.0023851624574541203,0.4153774855483536,9.721715e-05,0.3718564310927598,0.43564356435643564,4.013473715543542e-05,0.44615788235980164,0.40273259685136437,0.45937809949712016
ZFP92,-0.0024062944340515445,0.4145419609657849,9.721715e-05,0.3340769520586033,0.36633663366336633,3.985408577536639e-05,0.4455843364017752,0.37763031506247546,0.40931467448420816
ATP6AP1L,-0.0024073565706067925,0.4144999759542325,9.721715e-05,0.37020605075918284,0.38613861386138615,4.539034323117772e-05,0.4455843364017752,0.4010899791540442,0.4258881770529995
PRCC,-0.002421982977350967,0.41392191080748186,9.721715e-05,0.3178170512244296,0.32673267326732675,4.969899370454742e-05,0.4453753070219871,0.36914638825041257,0.3825909523036613
ZNF766,-0.00243319001559276,0.4134791121128556,9.721715e-05,0.32222675040550985,0.33663366336633666,4.732941976371522e-05,0.44531081333528394,0.3715387755553038,0.3897726708216943
GRIK1-AS1,-0.0024422215209644826,0.41312235041784,9.721715e-05,0.38442331022719906,0.32673267326732675,3.6276313129253534e-05,0.44531081333528394,0.4129144041108475,0.3825909523036613
PIGM,-0.0024456619590016286,0.4129864654019694,9.721715e-05,0.2901170918428986,0.297029702970297,5.589985026138876e-05,0.44531081333528394,0.35018965683296166,0.35974530032736823
SLC26A8,-0.002455727916446656,0.412588955957349,9.721715e-05,0.38167504238214395,0.48514851485148514,5.262051998125573e-05,0.44523988052951335,0.41082168700342264,0.49004900490049
SLC6A16,-0.0024768900931837175,0.4117535443072971,9.721715e-05,0.3365535792123433,0.2376237623762376,3.8896754044805045e-05,0.4445407840596522,0.37997658188160155,0.3068752850317317
GNL3L,-0.002499021684906524,0.4108802911789985,9.721715e-05,0.38951628144933825,0.297029702970297,4.555724352228095e-05,0.44419490938270106,0.417786501375765,0.35974530032736823
TCF19,-0.0025016982925568105,0.41077470927595117,9.721715e-05,0.33094491130980824,0.39603960396039606,4.925675381810888e-05,0.44419490938270106,0.3752209878796012,0.43267254620582235
FAM104A,-0.002514276761641156,0.41027862362207834,9.721715e-05,0.4048328647678666,0.44554455445544555,5.385610702701077e-05,0.4439781665250571,0.4309789191992902,0.4658883455442093
GEMIN7-AS1,-0.0025242457452849545,0.4098855560900469,9.721715e-05,0.34721320578165116,0.43564356435643564,4.770022335314653e-05,0.4437591729592713,0.38589927235870436,0.45937809949712016
RN7SL832P,-0.0025477329345359474,0.4089598371964368,9.721715e-05,0.3516796188681396,0.24752475247524752,2.50126862640653e-05,0.4432368177707046,0.38831021590151593,0.31625820162936225
C14orf28,-0.0025582877104165414,0.4085439985783681,9.721715e-05,0.3940859136715513,0.40594059405940597,5.762030378440576e-05,0.4429461495247937,0.42183888125740293,0.439805627366637
AC104078.1,-0.002567749302284849,0.4081713168766778,9.721715e-05,0.33197479049977235,0.10891089108910891,6.512326139895122e-05,0.44270207904194986,0.37610436990155477,0.17097471128588526
AL513190.1,-0.002576281878868244,0.40783529927539064,9.721715e-05,0.3618912353211593,0.37623762376237624,3.217486004352666e-05,0.44249761223369694,0.39493405091432443,0.4178870312058974
C8orf48,-0.002582006820947799,0.4076098858593378,9.721715e-05,0.3584520898783893,0.22772277227722773,5.1696257434043884e-05,0.4424130454334346,0.3933270920391982,0.29819655907100967
TLR3,-0.0025886918507000483,0.4073467087408539,9.721715e-05,0.32700609298768624,0.32673267326732675,5.849941889509239e-05,0.4424130454334346,0.37316733330750634,0.3825909523036613
DACT3-AS1,-0.002593369494446329,0.40716258351556356,9.721715e-05,0.34957184504255384,0.33663366336633666,6.0551062319969914e-05,0.44240773290354607,0.387102219036961,0.3897726708216943
AC091948.1,-0.002603241462369848,0.40677406244596265,9.721715e-05,0.36973235412337674,0.46534653465346537,2.7885153654268964e-05,0.4421457200499594,0.40072148207013375,0.47809575478095756
ZNF519,-0.0026114064845726413,0.40645278921231337,9.721715e-05,0.33238243889624675,0.37623762376237624,5.6199682457806814e-05,0.4419566392304966,0.3764240531101322,0.4178870312058974
LDLR,-0.0026315636694187058,0.4056599243434419,9.721715e-05,0.3778411306422073,0.39603960396039606,4.9686568170876895e-05,0.4412544499747374,0.40788894995560343,0.43267254620582235
WNK3,-0.002639897259809227,0.40533224285749403,9.721715e-05,0.399631619179099,0.40594059405940597,6.588212774865576e-05,0.44121797118014594,0.4266529742125612,0.439805627366637
AC011337.1,-0.0026537658417346093,0.4047870695559453,9.721715e-05,0.35870826005088385,0.26732673267326734,6.897855478666045e-05,0.44078446775602026,0.3933777860949157,0.33485603257611773
SCGB1A1,-0.0026545389973419474,0.4047566822730736,9.721715e-05,0.3383667166285035,0.24752475247524752,6.035316754697425e-05,0.44078446775602026,0.38040852395470653,0.31625820162936225
ADAMTS5,-0.002668836649704916,0.40419484631060076,9.721715e-05,0.32357515966792644,0.36633663366336633,3.791104112334578e-05,0.44078446775602026,0.3717830252791189,0.40931467448420816
ZNF836,-0.0026818025158104634,0.4036855145566573,9.721715e-05,0.32303912045758965,0.38613861386138615,3.638944730140379e-05,0.44054439566022985,0.3715387755553038,0.4258881770529995
AC106707.1,-0.00269178969228467,0.4032933044835574,9.721715e-05,0.3607501369664414,0.36633663366336633,5.115290885359087e-05,0.44027653327899274,0.3944661137057044,0.40931467448420816
CYP4F3,-0.0027013670650199253,0.40291727930788035,9.721715e-05,0.34730934512283396,0.31683168316831684,4.886168231931298e-05,0.44002615141013507,0.38589927235870436,0.3756897428873322
AC007993.3,-0.0027046443569505455,0.40278862742887145,9.721715e-05,0.3192101465521311,0.0891089108910891,6.131722815950475e-05,0.44002615141013507,0.37005026695968607,0.1467215876362609
AJUBA,-0.0027151961663015563,0.40237448197036035,9.721715e-05,0.35294533167592673,0.45544554455445546,4.7101184423566915e-05,0.4397535322080441,0.3892779393484486,0.47278084209805066
NEK5,-0.0027254972545683862,0.40197028267643564,9.721715e-05,0.3566966390828268,0.49504950495049505,3.810661561632996e-05,0.43947188339260457,0.3919518452723603,0.4970376555727862
AC009126.1,-0.002727063406188248,0.40190883839917046,9.721715e-05,0.34960306524661433,0.42574257425742573,5.4694769769314224e-05,0.43947188339260457,0.387102219036961,0.4532390783436044
